country_code,product_code,P
A015,003,0.0
A016,003,0.0
A017,003,0.0
A018,003,0.0
A019,003,0.0
A020,003,0.0
A021,003,0.0
A022,003,0.0
A023,003,0.0
A024,003,0.0
A025,003,0.0
A026,003,0.0
A027,003,0.0
A028,003,0.0
A029,003,0.0
A030,003,0.0
A031,003,0.0
A032,003,0.0
A033,003,0.0
A034,003,0.0
A035,003,0.0
A036,003,0.0
A037,003,0.0
A038,003,0.0
A039,003,0.0
A040,003,0.0
A041,003,0.0
A042,003,0.0
A043,003,0.0
A044,003,0.0
A045,003,0.0
A046,003,0.0
A047,003,0.0
A048,003,0.0
A049,003,0.0
A050,003,0.0
A051,003,0.0
A052,003,0.0
A053,003,0.0
A054,003,0.0
A055,003,0.0
A056,003,0.0
A057,003,0.0
A058,003,0.0
A059,003,0.0
A060,003,0.0
A061,003,0.0
A062,003,0.0
A063,003,0.0
A064,003,0.0
A065,003,0.0
A066,003,0.0
A067,003,0.0
A068,003,0.0
A069,003,0.0
A070,003,0.0
A071,003,0.0
A072,003,0.0
A073,003,0.0
A074,003,0.0
A075,003,0.0
A076,003,0.0
A077,003,0.0
A078,003,0.0
A079,003,0.0
A080,003,0.0
A081,003,0.0
A082,003,0.0
A083,003,0.0
A084,003,0.0
A085,003,0.0
A086,003,0.0
A087,003,0.0
A088,003,0.0
A089,003,0.0
A090,003,0.0
A091,003,0.0
A092,003,0.0
A093,003,0.0
A094,003,0.0
A095,003,0.0
A096,003,0.0
A097,003,0.0
A098,003,0.0
A099,003,0.0
A100,003,0.0
B001,003,0.0
B002,003,0.0
B003,003,0.0
B004,003,0.0
B005,003,0.0
B006,003,0.0
B007,003,0.0
B008,003,0.0
B009,003,0.0
B010,003,0.0
B011,003,0.0
B012,003,0.0
B013,003,0.0
B014,003,0.0
B015,003,0.0
B016,003,0.0
B017,003,0.0
B018,003,0.0
B019,003,0.0
B020,003,0.0
B021,003,0.0
B022,003,0.0
B023,003,0.0
B024,003,0.0
B025,003,0.0
B026,003,0.0
B027,003,0.0
B028,003,0.0
B029,003,0.0
B030,003,0.0
B031,003,0.0
B032,003,0.0
B033,003,0.0
B034,003,0.0
B035,003,0.0
B036,003,0.0
B037,003,0.0
B038,003,0.0
B039,003,0.0
B040,003,0.0
B041,003,0.0
B042,003,0.0
B043,003,0.0
B044,003,0.0
B045,003,0.0
B046,003,0.0
B047,003,0.0
B048,003,0.0
B049,003,0.0
B050,003,0.0
B051,003,0.0
B052,003,0.0
B053,003,0.0
B054,003,0.0
B055,003,0.0
B056,003,0.0
B057,003,0.0
B058,003,0.0
B059,003,0.0
B060,003,0.0
B061,003,0.0
B062,003,0.0
B063,003,0.0
B064,003,0.0
B065,003,0.0
B066,003,0.0
B067,003,0.0
B068,003,0.0
B069,003,0.0
B070,003,0.0
B071,003,0.0
B072,003,0.0
B073,003,0.0
B074,003,0.0
B075,003,0.0
B076,003,0.0
B077,003,0.0
B078,003,0.0
B079,003,0.0
B080,003,0.0
B081,003,0.0
B082,003,0.0
B083,003,0.0
B084,003,0.0
B085,003,0.0
B086,003,0.0
B087,003,0.0
B088,003,0.0
B089,003,0.0
B090,003,0.0
B091,003,0.0
B092,003,0.0
B093,003,0.0
B094,003,0.0
B095,003,0.0
B096,003,0.0
B097,003,0.0
B098,003,0.0
B099,003,0.0
B100,003,0.0
A001,004,1.0
A002,004,0.0
A003,004,0.0
A004,004,0.0
A005,004,0.0
A006,004,0.0
A007,004,0.0
A008,004,0.0
A009,004,0.0
A010,004,0.0
A011,004,0.0
A012,004,0.0
A013,004,0.0
A014,004,0.0
A015,004,0.0
A016,004,0.0
A017,004,0.0
A018,004,0.0
A019,004,0.0
A020,004,0.0
A021,004,0.0
A022,004,0.0
A023,004,0.0
A024,004,0.0
A025,004,0.0
A026,004,0.0
A027,004,0.0
A028,004,0.0
A029,004,0.0
A030,004,0.0
A031,004,0.0
A032,004,0.0
A033,004,0.0
A034,004,0.0
A035,004,0.0
A036,004,0.0
A037,004,0.0
A038,004,0.0
A039,004,0.0
A040,004,0.0
A041,004,0.0
A042,004,0.0
A043,004,0.0
A044,004,0.0
A045,004,0.0
A046,004,0.0
A047,004,0.0
A048,004,0.0
A049,004,0.0
A050,004,0.0
A051,004,0.0
A052,004,0.0
A053,004,0.0
A054,004,0.0
A055,004,0.0
A056,004,0.0
A057,004,0.0
A058,004,0.0
A059,004,0.0
A060,004,0.0
A061,004,0.0
A062,004,0.0
A063,004,0.0
A064,004,0.0
A065,004,0.0
A066,004,0.0
A067,004,0.0
A068,004,0.0
A069,004,0.0
A070,004,0.0
A071,004,0.0
A072,004,0.0
A073,004,0.0
A074,004,0.0
A075,004,0.0
A076,004,0.0
A077,004,0.0
A078,004,0.0
A079,004,0.0
A080,004,0.0
A081,004,0.0
A082,004,0.0
A083,004,0.0
A084,004,0.0
A085,004,0.0
A086,004,0.0
A087,004,0.0
A088,004,0.0
A089,004,0.0
A090,004,0.0
A091,004,0.0
A092,004,0.0
A093,004,0.0
A094,004,0.0
A095,004,0.0
A096,004,0.0
A097,004,0.0
A098,004,0.0
A099,004,0.0
A100,004,0.0
B001,004,0.0
B002,004,0.0
B003,004,0.0
B004,004,0.0
B005,004,0.0
B006,004,0.0
B007,004,0.0
B008,004,0.0
B009,004,0.0
B010,004,0.0
B011,004,0.0
B012,004,0.0
B013,004,0.0
B014,004,0.0
B015,004,0.0
B016,004,0.0
B017,004,0.0
B018,004,0.0
B019,004,0.0
B020,004,0.0
B021,004,0.0
B022,004,0.0
B023,004,0.0
B024,004,0.0
B025,004,0.0
B026,004,0.0
B027,004,0.0
B028,004,0.0
B029,004,0.0
B030,004,0.0
B031,004,0.0
B032,004,0.0
B033,004,0.0
B034,004,0.0
B035,004,0.0
B036,004,0.0
B037,004,0.0
B038,004,0.0
B039,004,0.0
B040,004,0.0
B041,004,0.0
B042,004,0.0
B043,004,0.0
B044,004,0.0
B045,004,0.0
B046,004,0.0
B047,004,0.0
B048,004,0.0
B049,004,0.0
B050,004,0.0
B051,004,0.0
B052,004,0.0
B053,004,0.0
B054,004,0.0
B055,004,0.0
B056,004,0.0
B057,004,0.0
B058,004,0.0
B059,004,0.0
B060,004,0.0
B061,004,0.0
B062,004,0.0
B063,004,0.0
B064,004,0.0
B065,004,0.0
B066,004,0.0
B067,004,0.0
B068,004,0.0
B069,004,0.0
B070,004,0.0
B071,004,0.0
B072,004,0.0
B073,004,0.0
B074,004,0.0
B075,004,0.0
B076,004,0.0
B077,004,0.0
B078,004,0.0
B079,004,0.0
B080,004,0.0
B081,004,0.0
B082,004,0.0
B083,004,0.0
B084,004,0.0
B085,004,0.0
B086,004,0.0
B087,004,0.0
B088,004,0.0
B089,004,0.0
B090,004,0.0
B091,004,0.0
B092,004,0.0
B093,004,0.0
B094,004,0.0
B095,004,0.0
B096,004,0.0
B097,004,0.0
B098,004,0.0
B099,004,0.0
B100,004,0.0
A001,005,1.0
A002,005,0.0
A003,005,0.0
A004,005,0.0
A005,005,0.0
A006,005,0.0
A007,005,0.0
A008,005,0.0
A009,005,0.0
A010,005,0.0
A011,005,0.0
A012,005,0.0
A013,005,0.0
A014,005,0.0
A015,005,0.0
A016,005,0.0
A017,005,0.0
A018,005,0.0
A019,005,0.0
A020,005,0.0
A021,005,0.0
A022,005,0.0
A023,005,0.0
A024,005,0.0
A025,005,0.0
A026,005,0.0
A027,005,0.0
A028,005,0.0
A029,005,0.0
A030,005,0.0
A031,005,0.0
A032,005,0.0
A033,005,0.0
A034,005,0.0
A035,005,0.0
A036,005,0.0
A037,005,0.0
A038,005,0.0
A039,005,0.0
A040,005,0.0
A041,005,0.0
A042,005,0.0
A043,005,0.0
A044,005,0.0
A045,005,0.0
A046,005,0.0
A047,005,0.0
A048,005,0.0
A049,005,0.0
A050,005,0.0
A051,005,0.0
A052,005,0.0
A053,005,0.0
A054,005,0.0
A055,005,0.0
A056,005,0.0
A057,005,0.0
A058,005,0.0
A059,005,0.0
A060,005,0.0
A061,005,0.0
A062,005,0.0
A063,005,0.0
A064,005,0.0
A065,005,0.0
A066,005,0.0
A067,005,0.0
A068,005,0.0
A069,005,0.0
A070,005,0.0
A071,005,0.0
A072,005,0.0
A073,005,0.0
A074,005,0.0
A075,005,0.0
A076,005,0.0
A077,005,0.0
A078,005,0.0
A079,005,0.0
A080,005,0.0
A081,005,0.0
A082,005,0.0
A083,005,0.0
A084,005,0.0
A085,005,0.0
A086,005,0.0
A087,005,0.0
A088,005,0.0
A089,005,0.0
A090,005,0.0
A091,005,0.0
A092,005,0.0
A093,005,0.0
A094,005,0.0
A095,005,0.0
A096,005,0.0
A097,005,0.0
A098,005,0.0
A099,005,0.0
A100,005,0.0
B001,005,0.0
B002,005,0.0
B003,005,0.0
B004,005,0.0
B005,005,0.0
B006,005,0.0
B007,005,0.0
B008,005,0.0
B009,005,0.0
B010,005,0.0
B011,005,0.0
B012,005,0.0
B013,005,0.0
B014,005,0.0
B015,005,0.0
B016,005,0.0
B017,005,0.0
B018,005,0.0
B019,005,0.0
B020,005,0.0
B021,005,0.0
B022,005,0.0
B023,005,0.0
B024,005,0.0
B025,005,0.0
B026,005,0.0
B027,005,0.0
B028,005,0.0
B029,005,0.0
B030,005,0.0
B031,005,0.0
B032,005,0.0
B033,005,0.0
B034,005,0.0
B035,005,0.0
B036,005,0.0
B037,005,0.0
B038,005,0.0
B039,005,0.0
B040,005,0.0
B041,005,0.0
B042,005,0.0
B043,005,0.0
B044,005,0.0
B045,005,0.0
B046,005,0.0
B047,005,0.0
B048,005,0.0
B049,005,0.0
B050,005,0.0
B051,005,0.0
B052,005,0.0
B053,005,0.0
B054,005,0.0
B055,005,0.0
B056,005,0.0
B057,005,0.0
B058,005,0.0
B059,005,0.0
B060,005,0.0
B061,005,0.0
B062,005,0.0
B063,005,0.0
B064,005,0.0
B065,005,0.0
B066,005,0.0
B067,005,0.0
B068,005,0.0
B069,005,0.0
B070,005,0.0
B071,005,0.0
B072,005,0.0
B073,005,0.0
B074,005,0.0
B075,005,0.0
B076,005,0.0
B077,005,0.0
B078,005,0.0
B079,005,0.0
B080,005,0.0
B081,005,0.0
B082,005,0.0
B083,005,0.0
B084,005,0.0
B085,005,0.0
B086,005,0.0
B087,005,0.0
B088,005,0.0
B089,005,0.0
B090,005,0.0
B091,005,0.0
B092,005,0.0
B093,005,0.0
B094,005,0.0
B095,005,0.0
B096,005,0.0
B097,005,0.0
B098,005,0.0
B099,005,0.0
B100,005,0.0
A001,006,1.0
A002,006,0.0
A003,006,1.0
A004,006,0.0
A005,006,0.0
A006,006,0.0
A007,006,1.0
A008,006,0.0
A009,006,0.0
A010,006,0.0
A011,006,0.0
A012,006,0.0
A013,006,0.0
A014,006,0.0
A015,006,0.0
A016,006,0.0
A017,006,0.0
A018,006,0.0
A019,006,0.0
A020,006,0.0
A021,006,0.0
A022,006,0.0
A023,006,0.0
A024,006,0.0
A025,006,0.0
A026,006,0.0
A027,006,0.0
A028,006,0.0
A029,006,0.0
A030,006,0.0
A031,006,0.0
A032,006,0.0
A033,006,0.0
A034,006,0.0
A035,006,0.0
A036,006,0.0
A037,006,0.0
A038,006,0.0
A039,006,0.0
A040,006,0.0
A041,006,0.0
A042,006,0.0
A043,006,0.0
A044,006,0.0
A045,006,0.0
A046,006,0.0
A047,006,0.0
A048,006,0.0
A049,006,0.0
A050,006,0.0
A051,006,0.0
A052,006,0.0
A053,006,0.0
A054,006,0.0
A055,006,0.0
A056,006,0.0
A057,006,0.0
A058,006,0.0
A059,006,0.0
A060,006,0.0
A061,006,0.0
A062,006,0.0
A063,006,0.0
A064,006,0.0
A065,006,0.0
A066,006,0.0
A067,006,0.0
A068,006,0.0
A069,006,0.0
A070,006,0.0
A071,006,0.0
A072,006,0.0
A073,006,0.0
A074,006,0.0
A075,006,0.0
A076,006,0.0
A077,006,0.0
A078,006,0.0
A079,006,0.0
A080,006,0.0
A081,006,0.0
A082,006,0.0
A083,006,0.0
A084,006,0.0
A085,006,0.0
A086,006,0.0
A087,006,0.0
A088,006,0.0
A089,006,0.0
A090,006,0.0
A091,006,0.0
A092,006,0.0
A093,006,0.0
A094,006,0.0
A095,006,0.0
A096,006,0.0
A097,006,0.0
A098,006,0.0
A099,006,0.0
A100,006,0.0
B001,006,0.0
B002,006,0.0
B003,006,0.0
B004,006,0.0
B005,006,0.0
B006,006,0.0
B007,006,0.0
B008,006,0.0
B009,006,0.0
B010,006,0.0
B011,006,0.0
B012,006,0.0
B013,006,0.0
B014,006,0.0
B015,006,0.0
B016,006,0.0
B017,006,0.0
B018,006,0.0
B019,006,0.0
B020,006,0.0
B021,006,0.0
B022,006,0.0
B023,006,0.0
B024,006,0.0
B025,006,0.0
B026,006,0.0
B027,006,0.0
B028,006,0.0
B029,006,0.0
B030,006,0.0
B031,006,0.0
B032,006,0.0
B033,006,0.0
B034,006,0.0
B035,006,0.0
B036,006,0.0
B037,006,0.0
B038,006,0.0
B039,006,0.0
B040,006,0.0
B041,006,0.0
B042,006,0.0
B043,006,0.0
B044,006,0.0
B045,006,0.0
B046,006,0.0
B047,006,0.0
B048,006,0.0
B049,006,0.0
B050,006,0.0
B051,006,0.0
B052,006,0.0
B053,006,0.0
B054,006,0.0
B055,006,0.0
B056,006,0.0
B057,006,0.0
B058,006,0.0
B059,006,0.0
B060,006,0.0
B061,006,0.0
B062,006,0.0
B063,006,0.0
B064,006,0.0
B065,006,0.0
B066,006,0.0
B067,006,0.0
B068,006,0.0
B069,006,0.0
B070,006,0.0
B071,006,0.0
B072,006,0.0
B073,006,0.0
B074,006,0.0
B075,006,0.0
B076,006,0.0
B077,006,0.0
B078,006,0.0
B079,006,0.0
B080,006,0.0
B081,006,0.0
B082,006,0.0
B083,006,0.0
B084,006,0.0
B085,006,0.0
B086,006,0.0
B087,006,0.0
B088,006,0.0
B089,006,0.0
B090,006,0.0
B091,006,0.0
B092,006,0.0
B093,006,0.0
B094,006,0.0
B095,006,0.0
B096,006,0.0
B097,006,0.0
B098,006,0.0
B099,006,0.0
B100,006,0.0
A001,007,1.0
A002,007,0.0
A003,007,0.0
A004,007,0.0
A005,007,0.0
A006,007,0.0
A007,007,0.0
A008,007,0.0
A009,007,0.0
A010,007,0.0
A011,007,0.0
A012,007,0.0
A013,007,0.0
A014,007,0.0
A015,007,0.0
A016,007,0.0
A017,007,0.0
A018,007,0.0
A019,007,0.0
A020,007,0.0
A021,007,0.0
A022,007,0.0
A023,007,0.0
A024,007,0.0
A025,007,0.0
A026,007,0.0
A027,007,0.0
A028,007,0.0
A029,007,0.0
A030,007,0.0
A031,007,0.0
A032,007,0.0
A033,007,0.0
A034,007,0.0
A035,007,0.0
A036,007,0.0
A037,007,0.0
A038,007,0.0
A039,007,0.0
A040,007,0.0
A041,007,0.0
A042,007,0.0
A043,007,0.0
A044,007,0.0
A045,007,0.0
A046,007,0.0
A047,007,0.0
A048,007,0.0
A049,007,0.0
A050,007,0.0
A051,007,0.0
A052,007,0.0
A053,007,0.0
A054,007,0.0
A055,007,0.0
A056,007,0.0
A057,007,0.0
A058,007,0.0
A059,007,0.0
A060,007,0.0
A061,007,0.0
A062,007,0.0
A063,007,0.0
A064,007,0.0
A065,007,0.0
A066,007,0.0
A067,007,0.0
A068,007,0.0
A069,007,0.0
A070,007,0.0
A071,007,0.0
A072,007,0.0
A073,007,0.0
A074,007,0.0
A075,007,0.0
A076,007,0.0
A077,007,0.0
A078,007,0.0
A079,007,0.0
A080,007,0.0
A081,007,0.0
A082,007,0.0
A083,007,0.0
A084,007,0.0
A085,007,0.0
A086,007,0.0
A087,007,0.0
A088,007,0.0
A089,007,0.0
A090,007,0.0
A091,007,0.0
A092,007,0.0
A093,007,0.0
A094,007,0.0
A095,007,0.0
A096,007,0.0
A097,007,0.0
A098,007,0.0
A099,007,0.0
A100,007,0.0
B001,007,0.0
B002,007,0.0
B003,007,0.0
B004,007,0.0
B005,007,0.0
B006,007,0.0
B007,007,0.0
B008,007,0.0
B009,007,0.0
B010,007,0.0
B011,007,0.0
B012,007,0.0
B013,007,0.0
B014,007,0.0
B015,007,0.0
B016,007,0.0
B017,007,0.0
B018,007,0.0
B019,007,0.0
B020,007,0.0
B021,007,0.0
B022,007,0.0
B023,007,0.0
B024,007,0.0
B025,007,0.0
B026,007,0.0
B027,007,0.0
B028,007,0.0
B029,007,0.0
B030,007,0.0
B031,007,0.0
B032,007,0.0
B033,007,0.0
B034,007,0.0
B035,007,0.0
B036,007,0.0
B037,007,0.0
B038,007,0.0
B039,007,0.0
B040,007,0.0
B041,007,0.0
B042,007,0.0
B043,007,0.0
B044,007,0.0
B045,007,0.0
B046,007,0.0
B047,007,0.0
B048,007,0.0
B049,007,0.0
B050,007,0.0
B051,007,0.0
B052,007,0.0
B053,007,0.0
B054,007,0.0
B055,007,0.0
B056,007,0.0
B057,007,0.0
B058,007,0.0
B059,007,0.0
B060,007,0.0
B061,007,0.0
B062,007,0.0
B063,007,0.0
B064,007,0.0
B065,007,0.0
B066,007,0.0
B067,007,0.0
B068,007,0.0
B069,007,0.0
B070,007,0.0
B071,007,0.0
B072,007,0.0
B073,007,0.0
B074,007,0.0
B075,007,0.0
B076,007,0.0
B077,007,0.0
B078,007,0.0
B079,007,0.0
B080,007,0.0
B081,007,0.0
B082,007,0.0
B083,007,0.0
B084,007,0.0
B085,007,0.0
B086,007,0.0
B087,007,0.0
B088,007,0.0
B089,007,0.0
B090,007,0.0
B091,007,0.0
B092,007,0.0
B093,007,0.0
B094,007,0.0
B095,007,0.0
B096,007,0.0
B097,007,0.0
B098,007,0.0
B099,007,0.0
B100,007,0.0
A001,008,1.0
A002,008,0.0
A003,008,1.0
A004,008,0.0
A005,008,0.0
A006,008,0.0
A007,008,1.0
A008,008,0.0
A009,008,0.0
A010,008,0.0
A011,008,0.0
A012,008,0.0
A013,008,0.0
A014,008,0.0
A015,008,0.0
A016,008,0.0
A017,008,0.0
A018,008,0.0
A019,008,0.0
A020,008,0.0
A021,008,0.0
A022,008,0.0
A023,008,0.0
A024,008,0.0
A025,008,0.0
A026,008,0.0
A027,008,0.0
A028,008,0.0
A029,008,0.0
A030,008,0.0
A031,008,0.0
A032,008,0.0
A033,008,0.0
A034,008,0.0
A035,008,0.0
A036,008,0.0
A037,008,0.0
A038,008,0.0
A039,008,0.0
A040,008,0.0
A041,008,0.0
A042,008,0.0
A043,008,0.0
A044,008,0.0
A045,008,0.0
A046,008,0.0
A047,008,0.0
A048,008,0.0
A049,008,0.0
A050,008,0.0
A051,008,0.0
A052,008,0.0
A053,008,0.0
A054,008,0.0
A055,008,0.0
A056,008,0.0
A057,008,0.0
A058,008,0.0
A059,008,0.0
A060,008,0.0
A061,008,0.0
A062,008,0.0
A063,008,0.0
A064,008,0.0
A065,008,0.0
A066,008,0.0
A067,008,0.0
A068,008,0.0
A069,008,0.0
A070,008,0.0
A071,008,0.0
A072,008,0.0
A073,008,0.0
A074,008,0.0
A075,008,0.0
A076,008,0.0
A077,008,0.0
A078,008,0.0
A079,008,0.0
A080,008,0.0
A081,008,0.0
A082,008,0.0
A083,008,0.0
A084,008,0.0
A085,008,0.0
A086,008,0.0
A087,008,0.0
A088,008,0.0
A089,008,0.0
A090,008,0.0
A091,008,0.0
A092,008,0.0
A093,008,0.0
A094,008,0.0
A095,008,0.0
A096,008,0.0
A097,008,0.0
A098,008,0.0
A099,008,0.0
A100,008,0.0
B001,008,0.0
B002,008,0.0
B003,008,0.0
B004,008,0.0
B005,008,0.0
B006,008,0.0
B007,008,0.0
B008,008,0.0
B009,008,0.0
B010,008,0.0
B011,008,0.0
B012,008,0.0
B013,008,0.0
B014,008,0.0
B015,008,0.0
B016,008,0.0
B017,008,0.0
B018,008,0.0
B019,008,0.0
B020,008,0.0
B021,008,0.0
B022,008,0.0
B023,008,0.0
B024,008,0.0
B025,008,0.0
B026,008,0.0
B027,008,0.0
B028,008,0.0
B029,008,0.0
B030,008,0.0
B031,008,0.0
B032,008,0.0
B033,008,0.0
B034,008,0.0
B035,008,0.0
B036,008,0.0
B037,008,0.0
B038,008,0.0
B039,008,0.0
B040,008,0.0
B041,008,0.0
B042,008,0.0
B043,008,0.0
B044,008,0.0
B045,008,0.0
B046,008,0.0
B047,008,0.0
B048,008,0.0
B049,008,0.0
B050,008,0.0
B051,008,0.0
B052,008,0.0
B053,008,0.0
